Date,Content,Video title,Video publish time,Duration,Views
2025-07-20,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-07-21,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-07-22,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-07-23,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-07-24,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-07-25,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-07-26,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-07-27,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-07-28,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-07-29,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-07-30,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-07-31,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-08-01,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-08-02,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-08-03,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-08-04,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-08-05,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-08-06,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-08-07,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-08-08,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-08-09,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-08-10,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-08-11,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-08-12,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-08-13,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-08-14,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-08-15,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-08-16,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-08-17,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-08-18,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-08-19,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-08-20,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-08-21,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-08-22,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-08-23,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-08-24,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-08-25,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-08-26,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-08-27,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-08-28,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-08-29,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-08-30,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-08-31,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-09-01,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-09-02,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-09-03,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-09-04,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-09-05,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-09-06,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-09-07,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-09-08,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-09-09,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-09-10,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-09-11,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-09-12,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-09-13,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-09-14,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-09-15,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-09-16,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-09-17,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-09-18,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-09-19,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-09-20,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-09-21,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-09-22,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-09-23,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-09-24,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-09-25,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-09-26,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-09-27,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-09-28,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-09-29,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-09-30,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-10-01,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-10-02,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-10-03,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-10-04,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-10-05,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-10-06,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-10-07,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-10-08,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-10-09,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-10-10,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-10-11,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-10-12,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-10-13,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-10-14,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-10-15,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-10-16,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-10-17,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-10-18,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-10-19,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-10-20,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-10-21,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-10-22,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-10-23,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-10-24,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-10-25,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-10-26,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-10-27,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-10-28,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-10-29,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-10-30,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-10-31,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-11-01,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-11-02,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-11-03,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-11-04,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-11-05,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-11-06,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-11-07,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-11-08,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-11-09,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-11-10,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-11-11,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-11-12,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-11-13,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-11-14,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-11-15,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-11-16,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-11-17,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-11-18,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-11-19,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-11-20,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-11-21,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-11-22,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-11-23,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-11-24,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-11-25,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-11-26,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-11-27,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-11-28,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-11-29,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-11-30,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-12-01,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-12-02,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-12-03,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-12-04,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-12-05,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-12-06,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-12-07,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-12-08,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-12-09,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-12-10,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-12-11,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-12-12,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-12-13,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-12-14,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-12-15,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-12-16,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-12-17,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-12-18,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-12-19,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-12-20,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-12-21,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-12-22,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-12-23,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-12-24,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-12-25,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-12-26,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-12-27,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-12-28,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-12-29,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-12-30,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2025-12-31,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2026-01-01,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2026-01-02,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2026-01-03,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2026-01-04,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2026-01-05,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2026-01-06,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
2026-01-07,dEXZ2F9Rqpw,Zaproszenie na pierwszy odcinek z gościem #betterdevclub #podcast #agenticai #developer #shorts,"Feb 24, 2026",45,0
